,Unnamed: 0,USO_id,RMS,LUFS,dbFS,dist_group,centroid,flatness,onset_slope,time_cog,spectral_slope,centroid_control,onset_delay,onset_delay_avg
193,N_uso_300ms_22_room-10-35-3_dist-180.wav,22,55.63602,-24.99998,-38.35509,2.0,7452.33499,0.2243,105.00394,0.12759,-15.61872,11799.12829,0.00546,0.00547
194,N_uso_300ms_20_room-10-35-3_dist-450.wav,20,54.95648,-25.0,-39.03938,3.0,8266.19231,0.24241,167.28693,0.24008,-29.41429,11169.41205,0.01331,0.01476
195,N_uso_300ms_11_room-10-35-3_dist-550.wav,11,55.63467,-24.99999,-38.35509,3.0,9314.32223,0.28659,184.31177,0.21836,-9.17014,13178.0649,0.01621,0.01476
196,N_uso_300ms_28_room-10-35-3_dist-525.wav,28,57.2878,-25.00001,-36.70229,3.0,2112.24801,0.03019,196.59933,0.22118,-12.12359,3538.41813,0.01549,0.01476
197,N_uso_300ms_19_room-10-35-3_dist-22.wav,19,54.43344,-25.00002,-39.55262,1.0,5466.57813,0.13547,162.8208,0.21506,-15.82182,6219.02942,0.00084,0.00079
198,N_uso_300ms_3_room-10-35-3_dist-2500.wav,3,56.29093,-25.43943,-37.70044,5.0,3269.23722,0.07122,126.35009,0.27731,-1.2687,6425.33807,0.07299,
199,N_uso_300ms_17_room-10-35-3_dist-1140.wav,17,54.63184,-25.55325,-39.3535,4.0,5218.26176,0.04777,132.23903,0.22152,-7.56994,6556.91326,0.03345,
200,N_uso_300ms_21_room-10-35-3_dist-500.wav,21,54.48175,-25.56624,-39.50241,3.0,2999.4078,0.03361,412.85359,0.24519,-9.39321,5953.88393,2e-05,2e-05
201,N_uso_300ms_11_room-10-35-3_dist-21.wav,11,54.18992,-25.0,-39.8081,1.0,11972.67914,0.35203,179.85862,0.19064,-15.90621,13178.0649,0.00082,0.00079
202,N_uso_300ms_3_room-10-35-3_dist-18.wav,3,53.8796,-25.00002,-40.12495,1.0,4798.62718,0.16661,122.47371,0.16045,-13.23229,6425.33807,9e-05,5e-05
203,N_uso_300ms_20_room-10-35-3_dist-525.wav,20,54.9874,-24.99995,-38.99204,3.0,7861.78761,0.22852,155.8667,0.24593,-28.97106,11169.41205,0.01549,0.01476
204,N_uso_300ms_19_room-10-35-3_dist-550.wav,19,55.70533,-24.99999,-38.28954,3.0,4278.78296,0.07557,137.04481,0.2463,-9.8552,6219.02942,0.01621,
205,N_uso_300ms_22_room-10-35-3_dist-20.wav,22,54.44662,-25.0,-39.55262,1.0,8252.16368,0.26428,100.83773,0.12183,-20.4138,11799.12829,0.00082,0.00081
206,N_uso_300ms_22_room-10-35-3_dist-1140.wav,22,55.12268,-25.7675,-38.87482,4.0,5876.36292,0.15945,102.63615,0.1538,-11.03653,11799.12829,0.03342,0.03517
207,N_uso_300ms_7_room-10-35-3_dist-19.wav,7,56.19539,-25.0,-37.80275,1.0,3706.14175,0.04974,163.42756,0.18232,-6.24114,4387.34448,0.00075,0.00079
208,N_uso_300ms_28_room-10-35-3_dist-450.wav,28,57.13827,-25.0,-36.84858,3.0,2053.39422,0.03238,188.70002,0.22189,-12.93043,3538.41813,0.01331,0.01476
209,N_uso_300ms_18_room-10-35-3_dist-171.wav,18,55.13445,-24.99995,-38.85157,2.0,11353.43251,0.31664,163.83577,0.18247,-20.39429,13061.88952,0.00519,0.00544
210,N_uso_300ms_27_room-10-35-3_dist-2500.wav,27,54.64157,-25.55802,-39.3535,5.0,3292.32715,0.03258,183.76059,0.2314,-9.31118,4314.0991,0.04082,0.03853
211,N_uso_300ms_28_room-10-35-3_dist-475.wav,28,56.55003,-24.99999,-37.43995,3.0,2287.18831,0.03438,203.61495,0.21481,-12.97107,3538.41813,0.01404,0.01476
212,N_uso_300ms_28_room-10-35-3_dist-19.wav,28,55.76457,-25.0,-38.22448,1.0,2800.28953,0.06345,184.07726,0.1987,-17.4165,3538.41813,0.00075,0.00079
213,N_uso_300ms_2_room-10-35-3_control.wav,2,59.7926,-25.00002,-34.19898,,5983.07423,0.28398,263.73299,0.15781,-23.91829,5983.07423,0.00036,
214,N_uso_300ms_20_room-10-35-3_dist-500.wav,20,54.98871,-25.00003,-38.99204,3.0,8139.39114,0.23706,178.37609,0.24378,-29.18008,11169.41205,0.01476,0.01476
215,N_uso_300ms_18_room-10-35-3_dist-550.wav,18,55.38801,-25.00001,-38.59978,3.0,9681.10079,0.29622,161.5892,0.19994,-17.476,13061.88952,0.01621,0.01476
216,N_uso_300ms_22_room-10-35-3_dist-198.wav,22,55.72475,-25.00005,-38.2678,2.0,7514.93459,0.2235,102.52445,0.12703,-15.72728,11799.12829,0.00599,0.00547
217,N_uso_300ms_21_room-10-35-3_dist-525.wav,21,55.02899,-24.99999,-38.96847,3.0,2808.50397,0.03106,247.81256,0.24622,-10.04285,5953.88393,2e-05,2e-05
218,N_uso_300ms_19_room-10-35-3_dist-171.wav,19,54.46965,-24.99998,-39.52748,2.0,4669.21415,0.08848,138.03218,0.22625,-13.68722,6219.02942,0.00519,0.00544
219,N_uso_300ms_27_room-10-35-3_dist-1140.wav,27,54.69565,-25.56082,-39.30443,4.0,3577.16408,0.04067,214.69026,0.21828,-11.80938,4314.0991,0.03342,0.03517
220,N_uso_300ms_28_room-10-35-3_dist-500.wav,28,57.00925,-25.00001,-36.97864,3.0,2132.95162,0.03255,203.13571,0.22499,-13.35631,3538.41813,0.01476,0.01476
221,N_uso_300ms_20_room-10-35-3_dist-475.wav,20,55.00165,-24.99997,-38.99204,3.0,8128.715,0.23986,168.78114,0.24094,-29.5415,11169.41205,0.01404,0.01476
222,N_uso_300ms_25_room-10-35-3_dist-189.wav,25,54.73912,-25.0,-39.25563,2.0,7934.07854,0.24949,125.83273,0.21128,-19.2212,9781.01857,0.00576,
223,N_uso_300ms_25_room-10-35-3_dist-162.wav,25,53.69454,-24.99998,-40.28781,2.0,7447.75031,0.24274,123.9226,0.19176,-23.74464,9781.01857,0.00011,
224,N_uso_300ms_21_room-10-35-3_dist-450.wav,21,54.41306,-24.99999,-39.57783,3.0,2994.20219,0.0325,260.91559,0.24137,-9.92259,5953.88393,2e-05,2e-05
225,N_uso_300ms_11_room-10-35-3_dist-171.wav,11,54.81832,-25.00001,-39.18295,2.0,11089.80634,0.31641,200.18666,0.20058,-13.01116,13178.0649,0.00519,0.00544
226,N_uso_300ms_28_room-10-35-3_dist-18.wav,28,55.82787,-24.99998,-38.1599,1.0,2793.12455,0.06406,183.4997,0.19619,-17.48987,3538.41813,0.00073,0.00079
227,N_uso_300ms_5_room-10-35-3_dist-22.wav,5,54.42802,-25.0,-39.55262,1.0,10756.81055,0.33591,222.55662,0.2122,-23.41294,12763.95584,0.00084,0.00079
228,N_uso_300ms_10_room-10-35-3_dist-550.wav,10,55.24537,-25.0,-38.73621,3.0,7947.23824,0.09728,206.73545,0.22158,-10.91107,9079.78731,0.01621,
229,N_uso_300ms_2_room-10-35-3_dist-1260.wav,2,56.24343,-25.44417,-37.74122,4.0,3056.32486,0.07403,156.80383,0.25559,-3.3614,5983.07423,0.02249,0.02241
230,N_uso_300ms_2_room-10-35-3_dist-500.wav,2,56.20242,-24.99998,-37.78219,3.0,3767.19482,0.1073,148.57171,0.23747,-5.93003,5983.07423,0.01476,0.01476
231,N_uso_300ms_20_room-10-35-3_dist-19.wav,20,53.70076,-25.00001,-40.28781,1.0,10423.14915,0.32002,144.98177,0.21081,-32.49949,11169.41205,0.00075,0.00079
232,N_uso_300ms_17_room-10-35-3_dist-19.wav,17,53.04286,-24.99999,-40.94205,1.0,6207.15418,0.0781,109.9016,0.18941,-13.02206,6556.91326,0.00011,
233,N_uso_300ms_5_room-10-35-3_dist-20.wav,5,54.43488,-25.00001,-39.55262,1.0,10783.39142,0.33657,221.62013,0.21155,-23.30684,12763.95584,0.00079,0.00079
234,N_uso_300ms_7_room-10-35-3_dist-2375.wav,7,56.70141,-25.0,-37.28344,5.0,2426.90017,0.01745,135.35556,0.26184,-3.33261,4387.34448,0.06934,0.07289
235,N_uso_300ms_18_room-10-35-3_dist-180.wav,18,55.20402,-25.00003,-38.78217,2.0,11354.56393,0.31501,166.24281,0.18145,-19.89016,13061.88952,0.00544,0.00544
236,N_uso_300ms_14_room-10-35-3_dist-1080.wav,14,54.55332,-24.99998,-39.42764,4.0,4720.34217,0.08458,124.22344,0.19801,-9.4218,7001.4014,0.00918,0.02132
237,N_uso_300ms_18_room-10-35-3_dist-1080.wav,18,55.65281,-25.0,-38.33319,4.0,8914.50896,0.27942,161.1835,0.22621,-16.14611,13061.88952,0.03166,0.03515
238,N_uso_300ms_11_room-10-35-3_dist-198.wav,11,54.87078,-25.00001,-39.11087,2.0,10905.33488,0.31697,199.57196,0.20097,-12.61749,13178.0649,0.00596,0.00544
239,N_uso_300ms_28_room-10-35-3_dist-2750.wav,28,56.9168,-25.39849,-37.07274,5.0,1767.93857,0.0173,192.73628,0.31385,-6.73687,3538.41813,0.08027,0.07299
240,N_uso_300ms_10_room-10-35-3_dist-1200.wav,10,55.07224,-25.49274,-38.92152,4.0,7554.29883,0.09445,183.12804,0.2277,-11.01598,9079.78731,0.0112,0.02591
241,N_uso_300ms_5_room-10-35-3_dist-2625.wav,5,57.90853,-25.33675,-36.07285,5.0,4521.20227,0.1559,244.37818,0.33792,-1.56512,12763.95584,0.07662,
242,N_uso_300ms_25_room-10-35-3_dist-1200.wav,25,54.77424,-25.55986,-39.20711,4.0,5035.62947,0.15957,124.4416,0.21571,-16.91747,9781.01857,0.00014,
243,N_uso_300ms_21_room-10-35-3_dist-1080.wav,21,55.34941,-25.4977,-38.64502,4.0,2244.10097,0.02472,253.03521,0.26718,-7.77845,5953.88393,2e-05,5e-05
244,N_uso_300ms_3_room-10-35-3_dist-525.wav,3,55.2084,-25.64522,-38.78217,3.0,3428.4083,0.09228,111.57506,0.18357,-7.09219,6425.33807,7e-05,4e-05
245,N_uso_300ms_11_room-10-35-3_dist-2750.wav,11,56.28379,-24.99999,-37.70044,5.0,6468.00411,0.21739,185.62804,0.30048,-3.8887,13178.0649,0.08027,0.07299
246,N_uso_300ms_7_room-10-35-3_dist-162.wav,7,56.17877,-24.99999,-37.80275,2.0,3499.65916,0.03716,175.30849,0.18859,-5.74738,4387.34448,0.00492,0.00544
247,N_uso_300ms_19_room-10-35-3_dist-198.wav,19,55.03364,-24.44024,-38.96847,2.0,5069.41122,0.10166,139.86985,0.22629,-12.91209,6219.02942,0.00596,0.00544
248,N_uso_300ms_18_room-10-35-3_dist-1320.wav,18,55.64566,-25.00002,-38.35509,4.0,8439.19735,0.27287,165.02226,0.2307,-14.89972,13061.88952,0.03864,0.03515
249,N_uso_300ms_2_room-10-35-3_dist-475.wav,2,55.64221,-25.00002,-38.35509,3.0,3871.83693,0.10703,153.29561,0.23522,-6.27537,5983.07423,0.01404,0.01476
250,N_uso_300ms_25_room-10-35-3_dist-2250.wav,25,55.36675,-25.00002,-38.62237,5.0,4425.3845,0.13443,117.49308,0.22998,-15.78228,9781.01857,5e-05,
251,N_uso_300ms_7_room-10-35-3_dist-189.wav,7,56.21602,-24.99998,-37.78219,2.0,3304.32047,0.03646,161.97953,0.19076,-5.93892,4387.34448,0.00571,0.00544
252,N_uso_300ms_22_room-10-35-3_dist-171.wav,22,55.87136,-25.00001,-38.11711,2.0,7482.31633,0.22445,104.25709,0.12254,-15.56037,11799.12829,0.00522,0.00547
253,N_uso_300ms_10_room-10-35-3_dist-180.wav,10,54.15981,-25.0,-39.83407,2.0,8479.16234,0.09409,204.26885,0.21429,-14.58427,9079.78731,0.00544,
254,N_uso_300ms_28_room-10-35-3_dist-2625.wav,28,56.87951,-25.40036,-37.11067,5.0,1766.02667,0.01705,201.75006,0.30871,-9.31533,3538.41813,0.07662,0.07299
255,N_uso_300ms_14_room-10-35-3_dist-1320.wav,14,54.98191,-24.99998,-39.01568,4.0,4754.50982,0.08695,139.56104,0.22724,-8.17979,7001.4014,0.03864,0.02132
256,N_uso_300ms_21_room-10-35-3_dist-1320.wav,21,55.85318,-25.00001,-38.13848,4.0,2150.38752,0.02288,232.1384,0.27161,-6.94181,5953.88393,0.00011,5e-05
257,N_uso_300ms_5_room-10-35-3_dist-2750.wav,5,57.85848,-25.33614,-36.1236,5.0,4464.20175,0.14474,242.78236,0.34326,-0.66954,12763.95584,0.08027,
258,N_uso_300ms_10_room-10-35-3_dist-2250.wav,10,55.3207,-25.43712,-38.66773,5.0,6847.37183,0.0856,195.78452,0.27858,-10.51942,9079.78731,0.06571,0.07299
259,N_uso_300ms_5_room-10-35-3_dist-21.wav,5,54.42802,-25.00001,-39.55262,1.0,10859.69606,0.33286,230.9816,0.2115,-23.37834,12763.95584,0.00082,0.00079
260,N_uso_300ms_17_room-10-35-3_dist-18.wav,17,53.22152,-24.99999,-40.76657,1.0,6172.67091,0.07472,132.41122,0.19201,-9.28132,6556.91326,0.00077,
261,N_uso_300ms_11_room-10-35-3_dist-2625.wav,11,56.23672,-25.00001,-37.76168,5.0,6457.25341,0.22928,193.27433,0.29298,-4.05314,13178.0649,0.07662,0.07299
262,N_uso_300ms_20_room-10-35-3_dist-18.wav,20,53.74682,-25.0,-40.23319,1.0,10459.17168,0.32652,151.86606,0.21043,-32.89015,11169.41205,0.00073,0.00079
263,N_uso_300ms_3_room-10-35-3_dist-450.wav,3,55.17957,-25.64796,-38.80524,3.0,3505.97158,0.09309,120.17423,0.18043,-7.72988,6425.33807,2e-05,4e-05
264,N_uso_300ms_2_room-10-35-3_dist-2750.wav,2,56.48398,-25.43928,-37.49937,5.0,2494.68711,0.05299,144.5584,0.27069,-1.81039,5983.07423,0.02295,0.01894
265,N_uso_300ms_18_room-10-35-3_control.wav,18,60.01876,-24.99997,-33.97092,,13061.88952,0.41588,227.84804,0.14762,-38.93773,13061.88952,0.00036,
266,N_uso_300ms_20_room-10-35-3_dist-20.wav,20,53.72172,-25.00002,-40.26046,1.0,10341.6677,0.31984,141.69095,0.21025,-32.43789,11169.41205,0.00079,0.00079
267,N_uso_300ms_21_room-10-35-3_dist-2375.wav,21,55.28378,-25.49685,-38.71333,5.0,2144.90532,0.01924,226.3506,0.27217,-5.51621,5953.88393,5e-05,4e-05
268,N_uso_300ms_5_room-10-35-3_dist-19.wav,5,54.42722,-25.0,-39.55262,1.0,10860.16211,0.335,221.78655,0.21194,-23.37337,12763.95584,0.00075,0.00079
269,N_uso_300ms_17_room-10-35-3_dist-20.wav,17,53.18777,-25.00001,-40.79557,1.0,6253.00436,0.07934,127.80928,0.19402,-9.61292,6556.91326,0.00084,
270,N_uso_300ms_11_room-10-35-3_dist-162.wav,11,54.83846,-24.99998,-39.15885,2.0,11190.7776,0.31851,196.5584,0.19868,-12.97684,13178.0649,0.00492,0.00544
271,N_uso_300ms_28_room-10-35-3_dist-1260.wav,28,57.31393,-25.40064,-36.6661,4.0,1829.76446,0.02283,186.74884,0.26018,-10.88258,3538.41813,0.03689,0.03515
272,N_uso_300ms_14_room-10-35-3_dist-475.wav,14,54.64823,-24.99998,-39.3535,3.0,5256.07187,0.10534,140.44411,0.19455,-10.98214,7001.4014,0.01404,0.01476
273,N_uso_300ms_17_room-10-35-3_dist-2250.wav,17,54.85964,-25.0,-39.13483,5.0,4931.88275,0.03478,135.87585,0.26018,-6.45543,6556.91326,0.06576,0.07304
274,N_uso_300ms_11_room-10-35-3_dist-189.wav,11,54.86374,-25.0,-39.13483,2.0,10878.67306,0.31838,204.75636,0.20139,-12.69935,13178.0649,0.00571,0.00544
275,N_uso_300ms_3_room-10-35-3_dist-1200.wav,3,55.97193,-24.99998,-38.01105,4.0,3038.93952,0.07169,116.45331,0.19482,-4.47739,6425.33807,5e-05,
276,N_uso_300ms_17_room-10-35-3_dist-180.wav,17,53.47896,-24.99999,-40.50983,2.0,6340.41415,0.06942,150.2355,0.19682,-8.26747,6556.91326,0.00549,0.00549
277,N_uso_300ms_25_room-10-35-3_dist-171.wav,25,54.77589,-25.0,-39.20711,2.0,7632.25882,0.24757,128.64394,0.21148,-19.64775,9781.01857,0.00524,
278,N_uso_300ms_22_room-10-35-3_dist-2250.wav,22,54.13627,-25.75723,-39.86011,5.0,5324.29261,0.13212,93.53918,0.18769,-9.2699,11799.12829,0.06574,0.07301
279,N_uso_300ms_18_room-10-35-3_dist-2375.wav,18,56.21544,-24.99998,-37.78219,5.0,7259.10804,0.25056,170.77855,0.26101,-9.76293,13061.88952,0.06934,0.07299
280,N_uso_300ms_14_room-10-35-3_dist-2375.wav,14,54.76579,-25.55423,-39.23134,5.0,4244.24851,0.06952,132.61937,0.20864,-6.90522,7001.4014,0.01551,
281,N_uso_300ms_7_room-10-35-3_dist-1080.wav,7,56.37886,-25.49286,-37.61945,4.0,2723.01749,0.0233,149.06948,0.22772,-5.93721,4387.34448,0.03166,0.03515
282,N_uso_300ms_11_room-10-35-3_dist-1260.wav,11,56.21122,-25.00001,-37.78219,4.0,7927.41238,0.25743,199.32365,0.24646,-7.00824,13178.0649,0.03689,0.03515
283,N_uso_300ms_5_room-10-35-3_dist-475.wav,5,56.13249,-25.0,-37.86472,3.0,7660.30749,0.23473,273.54436,0.24806,-12.98679,12763.95584,0.01404,0.01476
284,N_uso_300ms_19_room-10-35-3_dist-189.wav,19,55.03715,-24.44169,-38.94496,2.0,4969.99804,0.10313,132.79271,0.22575,-13.14463,6219.02942,0.00571,0.00544
285,N_uso_300ms_7_room-10-35-3_dist-198.wav,7,56.24546,-24.99999,-37.74122,2.0,3262.82505,0.0366,164.59856,0.19248,-5.96159,4387.34448,0.00596,0.00544
286,N_uso_300ms_3_room-10-35-3_dist-2250.wav,3,56.0289,-25.55856,-37.96899,5.0,2594.65344,0.05603,107.85023,0.20554,-3.74792,6425.33807,9e-05,
287,N_uso_300ms_19_room-10-35-3_dist-162.wav,19,54.495,-25.00001,-39.50241,2.0,5042.79257,0.1015,142.91081,0.22309,-13.52909,6219.02942,0.00492,0.00544
288,N_uso_300ms_2_room-10-35-3_dist-2625.wav,2,56.59588,-25.44063,-37.40055,5.0,2486.83287,0.05312,152.49566,0.26212,-1.64009,5983.07423,0.00401,0.01894
289,N_uso_300ms_22_room-10-35-3_dist-1200.wav,22,54.91986,-25.76674,-39.06314,4.0,5857.79919,0.15318,107.55888,0.15515,-10.35458,11799.12829,0.03517,0.03517
290,N_uso_300ms_14_room-10-35-3_dist-500.wav,14,54.78042,-25.0,-39.20711,3.0,5367.34991,0.11244,149.44277,0.19616,-10.84298,7001.4014,0.01476,0.01476
291,N_uso_300ms_7_room-10-35-3_dist-1320.wav,7,56.97623,-25.0,-37.01616,4.0,2552.00564,0.02337,139.43134,0.23406,-5.31755,4387.34448,0.03864,0.03515
292,N_uso_300ms_28_room-10-35-3_dist-22.wav,28,56.03899,-24.99998,-37.94804,1.0,2788.1802,0.06462,184.48251,0.19287,-17.00693,3538.41813,0.00084,0.00079
293,N_uso_300ms_5_room-10-35-3_dist-1260.wav,5,57.20785,-25.00003,-36.77513,4.0,5907.6452,0.18986,261.48397,0.29186,-5.66048,12763.95584,0.03689,0.03253
294,N_uso_300ms_17_room-10-35-3_dist-1200.wav,17,54.42074,-25.00002,-39.57783,4.0,5341.07571,0.03986,139.32095,0.22634,-7.68174,6556.91326,0.03519,
295,N_uso_300ms_5_room-10-35-3_dist-500.wav,5,56.25396,-24.99999,-37.74122,3.0,7270.21553,0.22258,267.96521,0.25001,-12.21268,12763.95584,0.01476,0.01476
296,N_uso_300ms_17_room-10-35-3_dist-21.wav,17,53.16421,-24.99999,-40.82467,1.0,6107.63217,0.07632,128.13755,0.19527,-9.5068,6556.91326,0.00086,
297,N_uso_300ms_5_room-10-35-3_dist-18.wav,5,54.4308,-24.99999,-39.55262,1.0,10839.5777,0.33884,233.93249,0.21199,-23.38853,12763.95584,0.00073,0.00079
298,N_uso_300ms_20_room-10-35-3_dist-21.wav,20,53.72125,-24.99999,-40.26046,1.0,10381.48704,0.32039,146.62456,0.21013,-32.74273,11169.41205,0.00082,0.00079
299,N_uso_300ms_17_room-10-35-3_dist-550.wav,17,53.18129,-25.0,-40.82467,3.0,5467.96806,0.05683,120.36172,0.20039,-9.77778,6556.91326,0.00014,
300,N_uso_300ms_19_room-10-35-3_dist-1140.wav,19,55.64279,-24.99999,-38.35509,4.0,3791.6293,0.06227,149.22959,0.2722,-8.04277,6219.02942,0.0334,0.02812
301,N_uso_300ms_27_room-10-35-3_control.wav,27,59.15346,-25.00002,-34.83327,,4314.0991,0.09229,287.62905,0.1262,-52.20326,4314.0991,0.00039,
302,N_uso_300ms_28_room-10-35-3_dist-20.wav,28,55.87033,-24.99998,-38.11711,1.0,2794.79557,0.06275,183.93019,0.19765,-17.43593,3538.41813,0.00079,0.00079
303,N_uso_300ms_10_room-10-35-3_control.wav,10,59.04585,-24.99998,-34.93624,,9079.78731,0.15029,410.42511,0.17382,-15.67747,9079.78731,0.00036,
304,N_uso_300ms_22_room-10-35-3_dist-189.wav,22,56.0623,-25.00002,-37.92713,2.0,7243.92689,0.21177,104.60474,0.12209,-15.12729,11799.12829,0.00574,0.00547
305,N_uso_300ms_27_room-10-35-3_dist-475.wav,27,55.11455,-25.0,-38.87482,3.0,3806.86971,0.04492,207.52047,0.18717,-13.95052,4314.0991,0.01406,0.01478
306,N_uso_300ms_20_room-10-35-3_dist-1140.wav,20,55.51008,-25.00001,-38.48771,4.0,6877.00209,0.20951,180.11116,0.2696,-27.2747,11169.41205,0.0334,
307,N_uso_300ms_22_room-10-35-3_dist-162.wav,22,55.79167,-24.99999,-38.2029,2.0,7628.7808,0.22854,106.49688,0.12354,-15.87301,11799.12829,0.00494,0.00547
308,N_uso_300ms_7_room-10-35-3_dist-171.wav,7,56.40267,-24.99998,-37.57924,2.0,3546.56265,0.03997,171.5702,0.18641,-5.6463,4387.34448,0.00519,0.00544
309,N_uso_300ms_19_room-10-35-3_dist-2500.wav,19,55.77171,-25.43856,-38.22448,5.0,3454.1368,0.04734,126.58759,0.26213,-5.9946,6219.02942,0.00472,0.00102
310,N_uso_300ms_25_room-10-35-3_dist-198.wav,25,54.72744,-25.00001,-39.25563,2.0,7683.39087,0.24362,128.32657,0.21334,-19.17869,9781.01857,0.00601,
311,N_uso_300ms_14_room-10-35-3_control.wav,14,59.83025,-24.99999,-34.1583,,7001.4014,0.22843,263.97967,0.14675,-31.46625,7001.4014,0.00036,
312,N_uso_300ms_20_room-10-35-3_dist-2500.wav,20,55.04446,-25.49063,-38.94496,5.0,5788.09351,0.17887,216.449,0.25055,-26.32794,11169.41205,2e-05,4e-05
313,N_uso_300ms_27_room-10-35-3_dist-500.wav,27,54.89485,-25.0,-39.08697,3.0,3853.39825,0.04364,198.87643,0.19332,-14.70576,4314.0991,0.01478,0.01478
314,N_uso_300ms_28_room-10-35-3_dist-21.wav,28,55.97642,-25.00001,-38.01105,1.0,2771.90073,0.06334,184.26044,0.19495,-16.97413,3538.41813,0.00082,0.00079
315,N_uso_300ms_17_room-10-35-3_dist-22.wav,17,53.1766,-24.99999,-40.82467,1.0,6105.80154,0.07208,128.86395,0.19465,-9.55919,6556.91326,0.00088,
316,N_uso_300ms_20_room-10-35-3_dist-22.wav,20,53.73128,-25.0,-40.26046,1.0,10371.8538,0.32171,138.99538,0.21035,-32.74429,11169.41205,0.00084,0.00079
317,N_uso_300ms_22_room-10-35-3_dist-2625.wav,22,54.52712,-24.99988,-39.45249,5.0,5250.33177,0.13294,98.85924,0.2051,-8.63869,11799.12829,0.07664,0.07301
318,N_uso_300ms_2_room-10-35-3_dist-1200.wav,2,56.24747,-25.44388,-37.74122,4.0,3127.84588,0.07399,160.90804,0.25554,-3.38875,5983.07423,0.02238,0.02241
319,N_uso_300ms_21_room-10-35-3_dist-21.wav,21,53.61414,-24.99999,-40.37041,1.0,4166.23758,0.07439,276.98886,0.21684,-14.00735,5953.88393,2e-05,4e-05
320,N_uso_300ms_22_room-10-35-3_dist-500.wav,22,56.07703,-25.00001,-37.90628,3.0,6645.68102,0.18633,99.84147,0.13208,-13.31427,11799.12829,0.01478,0.01478
321,N_uso_300ms_19_room-10-35-3_dist-2375.wav,19,54.94426,-25.00002,-39.03938,5.0,3020.23979,0.03966,109.63821,0.21423,-6.49003,6219.02942,2e-05,0.00102
322,N_uso_300ms_10_room-10-35-3_dist-1260.wav,10,55.556,-25.00003,-38.44328,4.0,7463.44754,0.08782,206.37606,0.24679,-11.96853,9079.78731,0.03689,0.02591
323,N_uso_300ms_3_room-10-35-3_dist-2750.wav,3,56.30079,-25.43887,-37.68012,5.0,3111.07068,0.06373,128.44092,0.28402,0.54276,6425.33807,0.08027,
324,N_uso_300ms_25_room-10-35-3_dist-1260.wav,25,55.98169,-25.00001,-38.01105,4.0,5358.55829,0.16518,129.06857,0.26161,-9.48515,9781.01857,0.03694,
325,N_uso_300ms_20_room-10-35-3_dist-2375.wav,20,55.11885,-25.49338,-38.87482,5.0,5219.28651,0.15904,170.6632,0.24788,-25.78644,11169.41205,2e-05,4e-05
326,N_uso_300ms_27_room-10-35-3_dist-1320.wav,27,54.46498,-25.55923,-39.52748,4.0,3488.25376,0.03646,212.88106,0.22643,-12.35174,4314.0991,0.03866,0.03517
327,N_uso_300ms_20_room-10-35-3_dist-198.wav,20,54.32468,-24.99997,-39.67942,2.0,9252.42543,0.26359,173.96306,0.22408,-30.99021,11169.41205,0.00596,0.00544
328,N_uso_300ms_25_room-10-35-3_dist-20.wav,25,54.80017,-24.99999,-39.18295,1.0,8854.29832,0.32283,143.3148,0.20095,-23.57852,9781.01857,0.00084,0.00083
329,N_uso_300ms_17_room-10-35-3_dist-2625.wav,17,54.7671,-25.48839,-39.23134,5.0,5100.91247,0.03671,139.25058,0.26837,-7.07159,6556.91326,0.07667,0.07304
330,N_uso_300ms_27_room-10-35-3_dist-189.wav,27,54.4183,-24.99997,-39.57783,2.0,3765.22491,0.04978,192.92054,0.17429,-15.77057,4314.0991,0.00574,0.00547
331,N_uso_300ms_22_room-10-35-3_dist-475.wav,22,56.0525,-25.0,-37.92713,3.0,6525.17516,0.17925,102.34498,0.12989,-13.4277,11799.12829,0.01406,0.01478
332,N_uso_300ms_25_room-10-35-3_dist-21.wav,25,54.8056,-25.0,-39.18295,1.0,8905.35256,0.32076,127.31852,0.20095,-23.37548,9781.01857,0.00086,0.00083
333,N_uso_300ms_22_room-10-35-3_dist-2750.wav,22,54.61113,-25.64546,-39.37815,5.0,5291.55806,0.13654,94.20516,0.20896,-7.09132,11799.12829,0.08029,0.07301
334,N_uso_300ms_3_room-10-35-3_dist-550.wav,3,55.09526,-25.64403,-38.89814,3.0,3401.52327,0.08933,115.28585,0.18841,-7.50512,6425.33807,2e-05,4e-05
335,N_uso_300ms_27_room-10-35-3_dist-162.wav,27,54.40338,-24.99999,-39.57783,2.0,3944.26108,0.05505,196.69003,0.17578,-16.88216,4314.0991,0.00494,0.00547
336,N_uso_300ms_2_room-10-35-3_dist-171.wav,2,54.96679,-24.99998,-39.01568,2.0,4347.00178,0.13514,153.12582,0.21972,-9.62882,5983.07423,0.00519,0.00544
337,N_uso_300ms_2_room-10-35-3_dist-2250.wav,2,56.28552,-25.44096,-37.70044,5.0,2743.54773,0.05983,154.77876,0.26686,-2.69308,5983.07423,0.02256,0.01894
338,N_uso_300ms_28_room-10-35-3_dist-198.wav,28,56.52726,-25.0,-37.45971,2.0,2342.74562,0.04339,185.49234,0.21258,-14.84017,3538.41813,0.00596,0.00544
339,N_uso_300ms_3_room-10-35-3_dist-2625.wav,3,56.33598,-25.439,-37.65985,5.0,3120.8327,0.06488,126.97298,0.28032,0.11766,6425.33807,0.07662,
